id,timestamp,remote_addr,remote_user,hostname,time_local,request,status,body_bytes_sent,http_referer,http_user_agent,http_x_forwarded_for,time_iso8601,request_method,request_length,bytes_sent,http_referer2,request_time,upstream_connect_time,upstream_header_time,upstream_response_time,upstream_addr,upstream_status,connection,connection_requests,data.srcip,agent.ip,rule.mitre.tactic
1525,"Aug 29, 2023 @ 22:49:04.264",202.80.217.165,-,vm-director-nginx,30/Aug/2023:05:49:03 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:49:03+07:00,GET,252,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688601149,4,202.80.217.165,192.168.1.99,"[""non-attack""]"
1526,"Aug 29, 2023 @ 22:49:50.333",202.80.216.201,-,vm-director-nginx,30/Aug/2023:05:49:49 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:49:49+07:00,GET,78,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688603449,2,202.80.216.201,192.168.1.99,"[""non-attack""]"
1527,"Aug 29, 2023 @ 22:49:20.259",103.213.129.213,-,vm-director-nginx,30/Aug/2023:05:49:18 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:49:18+07:00,GET,603,331,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688602380,1,103.213.129.213,192.168.1.99,"[""non-attack""]"
1528,"Aug 29, 2023 @ 22:49:24.286",202.80.217.165,-,vm-director-nginx,30/Aug/2023:05:49:22 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:49:22+07:00,GET,101,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688601149,6,202.80.217.165,192.168.1.99,"[""non-attack""]"
1529,"Aug 29, 2023 @ 22:49:26.269",103.129.92.211,-,vm-director-nginx,30/Aug/2023:05:49:24 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:49:24+07:00,GET,450,330,-,0.003,0.001,0.002,0.002,10.45.184.154:32442,404,688602323,5,103.129.92.211,192.168.1.99,"[""non-attack""]"
1530,"Aug 29, 2023 @ 22:49:26.271",182.4.135.110,-,vm-director-nginx,30/Aug/2023:05:49:24 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:49:24+07:00,GET,85,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688602558,2,182.4.135.110,192.168.1.99,"[""non-attack""]"
1531,"Aug 29, 2023 @ 22:49:30.299",36.71.115.174,-,vm-director-nginx,30/Aug/2023:05:49:29 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A245F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T05:49:29+07:00,GET,35,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688602752,3,36.71.115.174,192.168.1.99,"[""non-attack""]"
1532,"Aug 29, 2023 @ 22:49:30.312",202.80.216.36,-,vm-director-nginx,30/Aug/2023:05:49:30 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:49:30+07:00,GET,84,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688602786,2,202.80.216.36,192.168.1.99,"[""non-attack""]"
1533,"Aug 29, 2023 @ 22:49:56.321",123.253.233.185,-,vm-director-nginx,30/Aug/2023:05:49:56 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:49:56+07:00,GET,42,330,-,0.001,0,0.001,0.001,10.45.184.154:32442,404,688603653,4,123.253.233.185,192.168.1.99,"[""non-attack""]"
1534,"Aug 29, 2023 @ 22:49:58.319",118.99.127.193,-,vm-director-nginx,30/Aug/2023:05:49:56 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A736B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T05:49:56+07:00,GET,102,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688603772,2,118.99.127.193,192.168.1.99,"[""non-attack""]"
1535,"Aug 29, 2023 @ 22:49:58.416",103.171.147.71,-,vm-director-nginx,30/Aug/2023:05:49:56 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:49:56+07:00,GET,84,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688603752,2,103.171.147.71,192.168.1.99,"[""non-attack""]"
1536,"Aug 29, 2023 @ 22:49:34.289",149.113.25.77,-,vm-director-nginx,30/Aug/2023:05:49:33 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:49:33+07:00,GET,77,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688602937,2,149.113.25.77,192.168.1.99,"[""non-attack""]"
1537,"Aug 29, 2023 @ 22:49:36.301",182.1.75.171,-,vm-director-nginx,30/Aug/2023:05:49:36 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:49:36+07:00,GET,47,330,-,0.004,0.001,0.004,0.004,10.45.184.148:32442,404,688602819,6,182.1.75.171,192.168.1.99,"[""non-attack""]"
1538,"Aug 29, 2023 @ 22:49:40.336",125.166.13.12,-,vm-director-nginx,30/Aug/2023:05:49:40 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T05:49:40+07:00,GET,102,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688603113,2,125.166.13.12,192.168.1.99,"[""non-attack""]"
1539,"Aug 29, 2023 @ 22:49:42.288",36.71.35.67,-,vm-director-nginx,30/Aug/2023:05:49:41 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:49:41+07:00,GET,84,330,-,0.003,0.001,0.003,0.003,10.45.184.154:32442,404,688603135,2,36.71.35.67,192.168.1.99,"[""non-attack""]"
1540,"Aug 29, 2023 @ 22:49:54.302",118.99.125.13,-,vm-director-nginx,30/Aug/2023:05:49:53 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:49:53+07:00,GET,83,330,-,0.003,0.001,0.002,0.002,10.45.184.154:32442,404,688603631,2,118.99.125.13,192.168.1.99,"[""non-attack""]"
1541,"Aug 29, 2023 @ 22:50:16.337",202.80.215.92,-,vm-director-nginx,30/Aug/2023:05:50:15 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A146P) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T05:50:15+07:00,GET,102,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688604944,2,202.80.215.92,192.168.1.99,"[""non-attack""]"
1542,"Aug 29, 2023 @ 22:50:14.357",182.4.132.195,-,vm-director-nginx,30/Aug/2023:05:50:13 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:50:13+07:00,GET,81,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688604629,2,182.4.132.195,192.168.1.99,"[""non-attack""]"
1543,"Aug 29, 2023 @ 22:50:14.370",118.99.125.22,-,vm-director-nginx,30/Aug/2023:05:50:14 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:50:14+07:00,GET,87,330,-,0.003,0.001,0.002,0.002,10.45.184.154:32442,404,688604854,2,118.99.125.22,192.168.1.99,"[""non-attack""]"
1544,"Aug 29, 2023 @ 22:50:14.374",123.253.233.232,-,vm-director-nginx,30/Aug/2023:05:50:14 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:50:14+07:00,GET,80,330,-,0.002,0.001,0.003,0.003,10.45.184.154:32442,404,688604930,2,123.253.233.232,192.168.1.99,"[""non-attack""]"
1545,"Aug 29, 2023 @ 22:50:06.353",117.103.69.179,-,vm-director-nginx,30/Aug/2023:05:50:04 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:50:04+07:00,GET,80,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688604152,2,117.103.69.179,192.168.1.99,"[""non-attack""]"
1546,"Aug 29, 2023 @ 22:50:50.361",118.99.112.21,-,vm-director-nginx,30/Aug/2023:05:50:48 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:50:48+07:00,GET,81,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688606374,2,118.99.112.21,192.168.1.99,"[""non-attack""]"
1547,"Aug 29, 2023 @ 22:51:28.438",118.99.125.13,-,vm-director-nginx,30/Aug/2023:05:51:27 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:51:27+07:00,GET,88,330,-,0.003,0.001,0.002,0.002,10.45.184.154:32442,404,688607812,2,118.99.125.13,192.168.1.99,"[""non-attack""]"
1548,"Aug 29, 2023 @ 22:51:24.403",202.80.212.16,-,vm-director-nginx,30/Aug/2023:05:51:22 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 9; CPH2083) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",-,2023-08-30T05:51:22+07:00,GET,40,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688607623,4,202.80.212.16,192.168.1.99,"[""non-attack""]"
1549,"Aug 29, 2023 @ 22:50:54.400",125.166.3.199,-,vm-director-nginx,30/Aug/2023:05:50:54 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:50:54+07:00,GET,49,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688606727,2,125.166.3.199,192.168.1.99,"[""non-attack""]"
1550,"Aug 29, 2023 @ 22:51:02.365",125.166.3.42,-,vm-director-nginx,30/Aug/2023:05:51:01 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:51:01+07:00,GET,42,330,-,0.003,0,0.002,0.002,10.45.184.154:32442,404,688606674,4,125.166.3.42,192.168.1.99,"[""non-attack""]"
1551,"Aug 29, 2023 @ 22:51:32.428",180.248.21.71,-,vm-director-nginx,30/Aug/2023:05:51:30 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:51:30+07:00,GET,75,330,-,0.001,0,0.001,0.001,10.45.184.148:32442,404,688607997,2,180.248.21.71,192.168.1.99,"[""non-attack""]"
1552,"Aug 29, 2023 @ 22:51:34.439",125.166.13.134,-,vm-director-nginx,30/Aug/2023:05:51:34 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,Mozilla/5.0 (Android 12; Mobile; rv:108.0) Gecko/108.0 Firefox/108.0,-,2023-08-30T05:51:34+07:00,GET,75,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688608295,2,125.166.13.134,192.168.1.99,"[""non-attack""]"
1553,"Aug 29, 2023 @ 22:51:46.451",36.71.78.78,-,vm-director-nginx,30/Aug/2023:05:51:45 +0700,POST /webservice/rest/server.php?moodlewsrestformat=json&wsfunction=core_filters_get_available_in_context HTTP/2.0,200,518,http://localhost/,"Mozilla/5.0 (Linux; Android 10; RMX1821 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/115.0.5790.168 Mobile Safari/537.36 MoodleMobile 4.2.0 (42000)",-,2023-08-30T05:51:45+07:00,POST,339,749,http://localhost/,0.065,0.001,0.062,0.062,10.45.184.157:32401,200,688608410,15,36.71.78.78,192.168.1.99,"[""Impact""]"
1554,"Aug 29, 2023 @ 22:52:00.455",117.103.69.175,-,vm-director-nginx,30/Aug/2023:05:51:58 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:51:58+07:00,GET,361,330,-,0.003,0,0.001,0.001,10.45.184.148:32442,404,688608743,2,117.103.69.175,192.168.1.99,"[""non-attack""]"
1555,"Aug 29, 2023 @ 22:52:12.469",120.188.84.17,-,vm-director-nginx,30/Aug/2023:05:52:11 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SM-A145F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:52:11+07:00,GET,77,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688609006,2,120.188.84.17,192.168.1.99,"[""non-attack""]"
1556,"Aug 29, 2023 @ 22:52:14.455",182.4.133.229,-,vm-director-nginx,30/Aug/2023:05:52:13 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:52:13+07:00,GET,213,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688609079,2,182.4.133.229,192.168.1.99,"[""non-attack""]"
1557,"Aug 29, 2023 @ 22:52:18.535",36.71.78.78,-,vm-director-nginx,30/Aug/2023:05:52:17 +0700,GET /assets/images/pattern/dot3.svg HTTP/2.0,404,2427,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 OPR/101.0.0.0",-,2023-08-30T05:52:17+07:00,GET,143,2684,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,0.011,0.001,0.011,0.011,175.45.185.12:80,404,688609230,5,36.71.78.78,192.168.1.99,"[""non-attack""]"
1558,"Aug 29, 2023 @ 22:52:18.579",125.160.22.138,-,vm-director-nginx,30/Aug/2023:05:52:18 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:52:18+07:00,GET,81,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688609285,2,125.160.22.138,192.168.1.99,"[""non-attack""]"
1559,"Aug 29, 2023 @ 22:51:54.435",104.28.247.132,-,vm-director-nginx,30/Aug/2023:05:51:52 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:51:52+07:00,GET,81,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688608631,2,104.28.247.132,192.168.1.99,"[""non-attack""]"
1560,"Aug 29, 2023 @ 22:51:36.431",125.166.2.82,-,vm-director-nginx,30/Aug/2023:05:51:36 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:51:36+07:00,GET,85,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688608323,2,125.166.2.82,192.168.1.99,"[""non-attack""]"
1561,"Aug 29, 2023 @ 22:51:40.412",202.80.219.149,-,vm-director-nginx,30/Aug/2023:05:51:39 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:51:39+07:00,GET,692,331,-,0.002,0.001,0.003,0.003,10.45.184.148:32442,404,688608390,1,202.80.219.149,192.168.1.99,"[""non-attack""]"
1562,"Aug 29, 2023 @ 22:52:38.488",125.163.129.172,-,vm-director-nginx,30/Aug/2023:05:52:37 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:52:37+07:00,GET,87,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688609849,2,125.163.129.172,192.168.1.99,"[""non-attack""]"
1563,"Aug 29, 2023 @ 22:52:40.475",103.121.22.7,-,vm-director-nginx,30/Aug/2023:05:52:39 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:52:39+07:00,GET,83,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688609899,2,103.121.22.7,192.168.1.99,"[""non-attack""]"
1564,"Aug 29, 2023 @ 22:52:46.522",111.94.84.82,-,vm-director-nginx,30/Aug/2023:05:52:45 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:52:45+07:00,GET,84,330,-,0.002,0.001,0.003,0.003,10.45.184.154:32442,404,688610115,2,111.94.84.82,192.168.1.99,"[""non-attack""]"
1565,"Aug 29, 2023 @ 22:52:48.532",111.94.84.82,-,vm-director-nginx,30/Aug/2023:05:52:48 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:52:48+07:00,GET,46,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688610115,4,111.94.84.82,192.168.1.99,"[""non-attack""]"
1566,"Aug 29, 2023 @ 22:52:50.516",103.213.128.49,-,vm-director-nginx,30/Aug/2023:05:52:49 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:52:49+07:00,GET,88,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688610376,2,103.213.128.49,192.168.1.99,"[""non-attack""]"
1567,"Aug 29, 2023 @ 22:52:32.536",103.171.147.86,-,vm-director-nginx,30/Aug/2023:05:52:31 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:52:31+07:00,GET,40,330,-,0.002,0.001,0.003,0.003,10.45.184.154:32442,404,688609691,4,103.171.147.86,192.168.1.99,"[""non-attack""]"
1568,"Aug 29, 2023 @ 22:52:34.486",114.4.218.113,-,vm-director-nginx,30/Aug/2023:05:52:33 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:52:33+07:00,GET,81,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688609692,2,114.4.218.113,192.168.1.99,"[""non-attack""]"
1569,"Aug 29, 2023 @ 22:52:28.498",103.157.59.242,-,vm-director-nginx,30/Aug/2023:05:52:28 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",-,2023-08-30T05:52:28+07:00,GET,88,330,-,0.002,0.001,0.003,0.003,10.45.184.148:32442,404,688609518,2,103.157.59.242,192.168.1.99,"[""non-attack""]"
1570,"Aug 29, 2023 @ 22:52:30.495",103.171.147.81,-,vm-director-nginx,30/Aug/2023:05:52:29 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:52:29+07:00,GET,90,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688609556,2,103.171.147.81,192.168.1.99,"[""non-attack""]"
1571,"Aug 29, 2023 @ 22:52:32.525",36.68.8.248,-,vm-director-nginx,30/Aug/2023:05:52:31 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; CPH1933) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:52:31+07:00,GET,240,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688608795,8,36.68.8.248,192.168.1.99,"[""non-attack""]"
1572,"Aug 29, 2023 @ 22:53:04.522",103.213.128.145,-,vm-director-nginx,30/Aug/2023:05:53:03 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T05:53:03+07:00,GET,80,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688610952,2,103.213.128.145,192.168.1.99,"[""non-attack""]"
1573,"Aug 29, 2023 @ 22:52:54.514",202.80.217.247,-,vm-director-nginx,30/Aug/2023:05:52:54 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:52:54+07:00,GET,82,330,-,0.003,0.001,0.003,0.003,10.45.184.154:32442,404,688610556,2,202.80.217.247,192.168.1.99,"[""non-attack""]"
1574,"Aug 29, 2023 @ 22:53:18.534",139.195.150.54,-,vm-director-nginx,30/Aug/2023:05:53:17 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:53:17+07:00,GET,44,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688611676,4,139.195.150.54,192.168.1.99,"[""non-attack""]"
1575,"Aug 29, 2023 @ 22:53:20.541",125.166.0.169,-,vm-director-nginx,30/Aug/2023:05:53:19 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:53:19+07:00,GET,81,330,-,0.003,0.001,0.003,0.003,10.45.184.154:32442,404,688611736,2,125.166.0.169,192.168.1.99,"[""non-attack""]"
1576,"Aug 29, 2023 @ 22:53:42.578",125.166.2.122,-,vm-director-nginx,30/Aug/2023:05:53:41 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",-,2023-08-30T05:53:41+07:00,GET,84,330,-,0.003,0.001,0.003,0.003,10.45.184.148:32442,404,688612202,2,125.166.2.122,192.168.1.99,"[""non-attack""]"
